id,type,from,to,source_id,source_title,source_url,publication_date,retrieval_date,evidence_grade,factual_status,establishes,does_not_establish,review_status,extraction_method,confidence
relationship-2c4c5afb0391487f1e8a,subjectOf,investigation-6a35469f0dd32c4e06c7,finding-e19f403793261923a3244e16,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-v-maxwell-no-115-cv-07433-sdny-2015,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-2d50c1c204101d1914d0,subjectOf,investigation-6cfc938a9826822d6145,finding-b6ffa72678720ed7406ccfa3,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-united-states-v-maxwell-no-120-mj-00132-dnh-2020,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-cdff477a3f0ceb947f90,subjectOf,investigation-6de5b7227da07f608c75,finding-c022c6c16732bb0ad1abc191,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-no-102-v-epstein-no-909-cv-80656-sd-fla-2009,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-c8fe8b48dd87cdb00aaa,subjectOf,investigation-6e666e6f9d231d56ed33,finding-24320a02f214ed14e90559e9,doj-oig-reports,U.S. Department of Justice Office of Inspector General — Reports,https://oig.justice.gov/reports/audit-department-justices-information-system-inventory-management,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,A,official-audit-finding,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-82a7bc9fc382d33cc097,subjectOf,investigation-6ea529cffd7461f4af58,finding-9a958437e50a2bb261dfb681,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-united-states-v-maxwell-no-120-cr-00330-sdny-2020,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-078f59e63c1afd7b9da5,subjectOf,investigation-6f11fe3c80c474a11344,finding-0b718521918db4043f65fa12,eppo-news,European Public Prosecutor's Office — News,https://www.eppo.europa.eu/media/news/investigation-water-wine-11-arrests-probe-international-criminal-organisation-suspected-multi-2026-06-29_en,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,wrongdoing-lead,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-603de67d014fdec4a42a,subjectOf,investigation-7045f01245bef28c6789,finding-e4d374fd2a41651d4de038cc,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-6-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-faa1c955e210920496f7,subjectOf,investigation-715af56c41d9a52910a2,finding-0135f68d0846e600b495a4f0,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-united-states-v-maxwell-no-21-0770-2d-cir-2021,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-6a3b5e3bfa6f38a33c6b,subjectOf,investigation-7cfa766946d9626c5989,finding-b6cea3e082955199ac1ce775,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-2-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-f18b4c74a3835560793b,subjectOf,investigation-7d1f9e688ec2ae595d93,finding-04c6b72a1420bdc18a7613a1,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-17-v-indyke-no-119-cv-09610-sdny-2019,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-cef84d89d64da8212adc,subjectOf,investigation-7f1fb6d06070f77ac137,finding-151385790745459ca9a5cc73,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-united-states-v-maxwell-no-21-0058-2d-cir-2021,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-8e6e8759479447d5ef82,subjectOf,investigation-7fb7706d07e2d3b3c2e6,finding-1362ff063308acf7a1d207a3,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-v-epstein-no-908-cv-80804-sd-fla-2008,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-5bbb7bff0b65d1d99bf2,subjectOf,investigation-7ff1da65f95dce3ef154,finding-004b54a319a896c84a534e30,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-v-indyke-no-119-cv-10788-sdny-2019,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-11546d3987a71834ea71,subjectOf,investigation-809407c9618925a6e792,finding-b1b23ce406d595f69cad6128,doj-oig-reports,U.S. Department of Justice Office of Inspector General — Reports,https://oig.justice.gov/reports/audit-office-justice-programs-victim-assistance-grants-awarded-executive-office-state,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,A,official-audit-finding,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-2fe8600e9f87b9771e61,subjectOf,investigation-8117f68403dceb4e5852,finding-788d34968a553c21b453392e,doj-oig-reports,U.S. Department of Justice Office of Inspector General — Reports,https://oig.justice.gov/reports/audit-utilization-office-violence-against-womens-stop-services-training-officers-and,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,A,official-audit-finding,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-426ef674cecbe4411b59,subjectOf,investigation-8573d9ff79d2637bf174,finding-7db2a6606f719c39a2502627,uk-sfo-news,UK Serious Fraud Office — News And Communications,https://www.gov.uk/government/news/sfo-announces-investigation-into-suspected-telecoms-company-fraud,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,wrongdoing-lead,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-9b68dac9873af4f9c4b6,subjectOf,investigation-85ad612f8e4cbf99672b,finding-9c5d605a945dd4ee64d0704d,doj-oig-reports,U.S. Department of Justice Office of Inspector General — Reports,https://oig.justice.gov/reports/audit-drug-enforcement-administrations-registration-process-medical-practitioners,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,A,official-audit-finding,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-765bf0fe6fddb0bf3f8e,subjectOf,investigation-85eb32e8ff0f0c3fb132,finding-ed0ea038df1656aae85f9da0,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/search,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-97a308a81bb8193cb3ab,subjectOf,investigation-8fd14432dc3a1159708b,finding-1db72545198150ca0100e704,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-10-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-48d9a120741e5ca1beae,subjectOf,investigation-91bfa864fe1885f2aa25,finding-8bc7d34cb44aa76bf9bb2db1,eppo-news,European Public Prosecutor's Office — News,https://www.eppo.europa.eu/media/news/investigation-huracan-searches-seizures-and-arrests-germany-poland-and-netherlands-large-scale-vat-2026-07-10_en,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,wrongdoing-lead,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-2d95c7dd05985a2a3dfd,subjectOf,investigation-9229ab0856bc31f43312,finding-cbe37998b4486fdf1f877814,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/media/1426281/dl?inline,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-37e6448e3650c38446d0,subjectOf,investigation-9276760752d736cad0ab,finding-61b7eb9ffc5009da34e2975a,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures#main-content,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-115956266651ca873d46,subjectOf,investigation-93aab1768001f7dc961c,finding-58b70a0201a8b0301acc9b4c,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-5-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
relationship-92b91e443215f6b8a100,subjectOf,investigation-95a18128b4ae7ffb7230,finding-1ee8aa917958365896c482aa,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-re-grand-jury-05-02-wpb-07-103-wpb-no-925-mc-80920-sd-fla-2025,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The cited record is classified as an investigation, audit, inquiry or oversight matter.",An investigation or audit does not automatically establish criminal conduct or guilt.,machine-classified-unreviewed,investigation-keyword-classifier,0.76
